date,AUD/CAD,AUD/CHF,AUD/JPY,AUD/NZD,AUD/USD,CAD/CHF,CAD/JPY,CHF/JPY,EUR/AUD,EUR/CAD,EUR/CHF,EUR/GBP,EUR/JPY,EUR/NZD,EUR/USD,GBP/CAD,GBP/CHF,GBP/JPY,GBP/USD,NZD/CAD,NZD/CHF,NZD/JPY,NZD/USD,USD/CAD,USD/CHF,USD/JPY
2015-08-06,0.9652501851976564,0.7214627247626102,91.54825240756952,1.1222977978315039,0.7330459963633914,0.7474359868834158,94.84406614107304,126.89256044058621,1.4849,1.4333,1.0713,0.7014,135.94,1.6665,1.0885,2.043484459652124,1.5273738237810093,193.812375249501,1.5518962075848304,0.86006600660066,0.6428442844284428,81.57215721572156,0.6531653165316531,1.3167661920073495,0.9841984382177307,124.88745980707395
2015-08-07,0.9665068539401714,0.7250996015936255,92.1264096157742,1.1241137146329934,0.7388074819366601,0.7502270663033607,95.31894082302802,127.05345501955671,1.4809,1.4313,1.0738,0.7051,136.43,1.6647,1.0941,2.029924833356971,1.5229045525457385,193.49028506594811,1.5516947950645301,0.859794557577942,0.6450411485552953,81.9547065537334,0.6572355379347631,1.3081985193309569,0.981445937300064,124.69609724888035
2015-08-10,0.9669443697930664,0.7256113947863478,91.82343456060198,1.1198602526202635,0.736361193227627,0.7504168982768205,94.96247915508614,126.54629629629628,1.4884,1.4392,1.08,0.7071,136.67,1.6668,1.096,2.0353556781219067,1.5273652948663556,193.28242115683778,1.549992928864376,0.8634509239260859,0.6479481641468683,81.99544036477081,0.6575473962083034,1.3131386861313867,0.9854014598540146,124.69890510948903
2015-08-11,0.9577259475218658,0.7195202756427246,91.43254704479195,1.117545719586536,0.7325072886297375,0.7512799225127993,95.46838245468383,127.07431623538079,1.5092,1.4454,1.0859,0.7088,137.99,1.6866,1.1055,2.0392212189616252,1.532025959367946,194.68115124153502,1.559678329571106,0.8569903948772678,0.6438396774576071,81.81548677813352,0.6554606901458555,1.3074626865671644,0.9822704658525555,124.82134780642245
2015-08-12,0.9563061872025385,0.7181385510312005,91.51903754627182,1.113630354309889,0.737374405076679,0.7509504389299786,95.70055989493328,127.43924889543445,1.5128,1.4467,1.0864,0.7149,138.45,1.6847,1.1155,2.0236396698839,1.5196530983354317,193.6634494334872,1.5603580920408449,0.8587285570131181,0.6448625868107081,82.18080370392353,0.6621356918145663,1.2969072164948454,0.9739130434782609,124.11474675033617
2015-08-13,0.9559552939620396,0.7174790027114608,91.41591164605515,1.1173202830500628,0.7346736326962503,0.7505361466620546,95.62781044621238,127.41266476172919,1.5121,1.4455,1.0849,0.7106,138.23,1.6895,1.1109,2.0341964537010977,1.5267379679144384,194.525752884886,1.5633267661131438,0.8555785735424681,0.6421426457531814,81.81710565255992,0.6575318141461971,1.30119722747322,0.9765955531550995,124.43064182194617
2015-08-14,0.9635630207644492,0.7191509059648195,91.72067186880042,1.1263721729929903,0.7387250363708504,0.7463454807494337,95.18907418845652,127.54022988505747,1.5122,1.4571,1.0875,0.7145,138.7,1.7033,1.1171,2.039328201539538,1.5220433869839047,194.12176347095868,1.5634709587123863,0.8554570539540891,0.6384665061938589,81.43016497387424,0.6558445370750895,1.3043595022826964,0.9735028198012711,124.1607734312058
2015-08-17,0.9658850026497084,0.7181372549019608,91.5606783253842,1.121290408055114,0.7352941176470589,0.7435018174336466,94.79459570674165,127.4974633336408,1.5096,1.4581,1.0841,0.7105,138.22,1.6927,1.11,2.0522167487684726,1.5258268824771288,194.53905700211118,1.5622800844475722,0.861404856146984,0.6404560760914515,81.6565250782773,0.6557570744963668,1.3136036036036034,0.9766666666666667,124.52252252252251
2015-08-18,0.9620975771656157,0.7167607036176569,91.23133089943578,1.1151676070361765,0.734152007965483,0.7449979301780048,94.82544501172899,127.28283015373216,1.5065,1.4494,1.0798,0.7042,137.44,1.68,1.106,2.058222095995456,1.533371201363249,195.17182618574267,1.5705765407554673,0.8627380952380953,0.6427380952380953,81.80952380952381,0.6583333333333334,1.3104882459312839,0.9763110307414105,124.26763110307412
2015-08-19,0.9604019699188074,0.715759350459204,91.38160521762279,1.1173299614002397,0.7347930254226009,0.7452705980181553,95.14933130067216,127.67085076708508,1.5026,1.4431,1.0755,0.7049,137.31,1.6789,1.1041,2.047240743367854,1.525748333096893,194.79358774294226,1.5663214640374523,0.8595508964202752,0.6405980106021799,81.78569301328251,0.6576329739710525,1.3070374060320622,0.9740965492256135,124.36373516891585
2015-08-20,0.9602276444037418,0.7046510106626546,90.5998560868712,1.105383659318375,0.7315365997252569,0.7338374548674977,94.35247632672525,128.5740809506127,1.5287,1.4679,1.0772,0.7138,138.5,1.6898,1.1183,2.0564583917063604,1.5091061922107032,194.03194172036984,1.566685346035304,0.8686826843413422,0.6374718901645164,81.96236240975263,0.6617942951828619,1.3126173656442814,0.9632477868192791,123.84869891800052
2015-08-21,0.9611934477379095,0.6997529901196048,89.96359854394176,1.1008840353614144,0.733294331773271,0.7280043281260568,93.59572597551904,128.56479331165815,1.5384,1.4787,1.0765,0.7198,138.4,1.6936,1.1281,2.0543206446235063,1.4955543206446236,192.27563212003335,1.5672409002500696,0.8731105337742088,0.6356282475200756,81.71941426547001,0.666095890410959,1.3107880507047245,0.9542593741689566,122.68415920574417
2015-08-24,0.9580582280072942,0.6776708797082311,86.65031755014778,1.1021190970257184,0.7229453562220964,0.7073378839590444,90.44368600682594,127.8648974668275,1.5903,1.5236,1.0777,0.7302,137.8,1.7527,1.1497,2.086551629690496,1.475897014516571,188.71542043275818,1.5745001369487812,0.8692873851771553,0.6148798995834999,78.6215553146574,0.6559593769612597,1.3252152735496217,0.9373749673827957,119.85735409237193
2015-08-25,0.952563217669574,0.6798017192696242,86.49055656648052,1.104097383447324,0.7219677480077807,0.7136552269283973,90.7977076608919,127.22909359424037,1.5937,1.5181,1.0834,0.729,137.84,1.7596,1.1506,2.0824417009602194,1.486145404663923,189.0809327846365,1.578326474622771,0.8627528983859968,0.6157081154807911,78.33598545123891,0.6538986133212094,1.3193985746567007,0.9415956892056317,119.79836606987658
