date,eurusd,eurgbp,gbpusd,usdjpy,eurjpy
2014-12-31,1.2141,0.7789,1.558736679933239,119.62,145.230642
2015-01-02,1.2043,0.78,1.5439743589743589,120.58,145.214494
2015-01-05,1.1915,0.7827,1.5222946211830843,120.02,143.00383
2015-01-06,1.1914,0.7842,1.5192552920173426,118.93,141.693202
2015-01-07,1.1831,0.7823,1.5123354211939155,119.32,141.167492
2015-01-08,1.1768,0.7811,1.5065932659070542,119.82,141.004176
2015-01-09,1.1813,0.7799,1.514681369406334,119.2,140.81096
2015-01-12,1.1804,0.7791,1.515081504299833,119.08,140.562032
2015-01-13,1.1782,0.7767,1.5169306038367452,118.45,139.55778999999998
2015-01-14,1.1775,0.7753,1.5187669289307364,116.76,137.4849
2015-01-15,1.1708,0.7672,1.5260688216892595,116.57,136.480156
2015-01-16,1.1588,0.7637,1.517349744664135,116.55,135.05814
2015-01-19,1.1605,0.7664,1.5142223382045932,117.42,136.26591000000002
2015-01-20,1.1579,0.7637,1.5161712714416653,118.64,137.373256
2015-01-21,1.1593,0.7671,1.5112762351714248,117.37,136.06704100000002
2015-01-22,1.1618,0.7644,1.5198848770277342,117.66,136.697388
2015-01-23,1.1198,0.7473,1.498461126722869,117.99,132.12520199999997
2015-01-26,1.1244,0.74895,1.5013018225515722,118.31,133.02776400000002
2015-01-27,1.1306,0.74725,1.513014386082302,117.71,133.082926
2015-01-28,1.1344,0.7466,1.5194213769086526,117.86,133.700384
2015-01-29,1.1315,0.74775,1.5132062855232362,117.92,133.42648
2015-01-30,1.1305,0.7511,1.505125815470643,117.72,133.08246
2015-02-02,1.131,0.7526,1.5027903268668614,117.65,133.06215
2015-02-03,1.1376,0.75395,1.5088533722395383,117.33,133.474608
2015-02-04,1.1446,0.7516,1.5228845130388504,117.5,134.4905
2015-02-05,1.141,0.7482,1.524993317294841,117.42,133.97622
2015-02-06,1.1447,0.7473,1.5317810785494448,117.31,134.284757
2015-02-09,1.1275,0.7415,1.5205664194200943,118.6,133.7215
2015-02-10,1.1297,0.742,1.5225067385444744,119.21,134.67153699999997
2015-02-11,1.1314,0.7396,1.5297458085451594,119.76,135.496464
2015-02-12,1.1328,0.7376,1.5357917570498916,119.81,135.720768
2015-02-13,1.1381,0.7401,1.537765166869342,119.02,135.456662
2015-02-16,1.1408,0.7421,1.5372591294973723,118.57,135.264656
2015-02-17,1.1415,0.7434,1.5355125100887814,118.8,135.6102
2015-02-18,1.1372,0.7372,1.542593597395551,119.32,135.69070399999998
2015-02-19,1.1387,0.7379,1.5431630302208972,119.01,135.51668700000002
2015-02-20,1.1298,0.7348,1.5375612411540551,118.53,133.91519399999999
2015-02-23,1.1298,0.7352,1.5367247007616975,119.05,134.50268999999997
2015-02-24,1.1328,0.7344,1.5424836601307188,119.49,135.358272
2015-02-25,1.1346,0.7328,1.5483078602620088,118.91,134.915286
2015-02-26,1.1317,0.7301,1.550061635392412,118.88,134.536496
2015-02-27,1.124,0.7278,1.544380324264908,119.26,134.04824000000002
2015-03-02,1.1227,0.7294,1.539210309843707,119.77,134.465779
2015-03-03,1.1168,0.7276,1.5349092908191313,119.75,133.7368
2015-03-04,1.1124,0.7259,1.5324424851907976,119.7,133.15428
2015-03-05,1.1069,0.7251,1.5265480623362295,120.25,133.104725
2015-03-06,1.0963,0.722,1.5184210526315791,119.93,131.479259
2015-03-09,1.086,0.7186,1.5112719176175895,120.91,131.30826000000002
2015-03-10,1.0738,0.7128,1.50645342312009,121.34,130.294892
2015-03-11,1.0578,0.70355,1.5035178736408217,121.32,128.332296
2015-03-12,1.0613,0.7091,1.496685939923847,120.88,128.289944
2015-03-13,1.0572,0.71525,1.4780845858091574,121.46,128.407512
2015-03-16,1.0557,0.7131,1.4804375262936476,121.21,127.961397
2015-03-17,1.0635,0.71995,1.4771859156885894,121.2,128.8962
2015-03-18,1.0592,0.723,1.4650069156293222,121.18,128.353856
2015-03-19,1.0677,0.7183,1.4864262842823333,120.93,129.11696100000003
2015-03-20,1.0776,0.7255,1.4853204686423154,120.88,130.26028799999997
2015-03-23,1.0912,0.7318,1.4911177917463787,119.87,130.802144
2015-03-24,1.095,0.7344,1.4910130718954246,119.53,130.88535
2015-03-25,1.0985,0.7365,1.4915139171758316,119.37,131.127945
2015-03-26,1.0973,0.7371,1.4886718220051554,119.08,130.666484
2015-03-27,1.0856,0.7298,1.4875308303644832,119.19,129.392664
2015-03-30,1.0845,0.7328,1.4799399563318778,119.89,130.020705
2015-03-31,1.0759,0.7273,1.4793070259865255,119.85,128.946615
2015-04-01,1.0755,0.7285,1.4763212079615646,120.21,129.28585499999997
2015-04-02,1.083,0.7316,1.480317113176599,119.66,129.59178
2015-04-07,1.0847,0.7286,1.4887455393906122,120.15,130.326705
2015-04-08,1.0862,0.7264,1.495319383259912,119.77,130.094174
2015-04-09,1.0774,0.7268,1.4823885525591634,119.94,129.223356
2015-04-10,1.057,0.7244,1.4591385974599669,120.45,127.31564999999999
2015-04-13,1.0552,0.7215,1.4625086625086623,120.55,127.20435999999998
2015-04-14,1.0564,0.7217,1.4637661078010251,119.91,126.672924
2015-04-15,1.0579,0.7168,1.475864955357143,119.6,126.52484
2015-04-16,1.0711,0.7189,1.4899151481429962,119.17,127.64298699999999
2015-04-17,1.0814,0.7199,1.5021530768162243,118.78,128.448692
2015-04-20,1.0723,0.71955,1.4902369536515878,119.07,127.678761
2015-04-21,1.07,0.7187,1.488799220815361,119.39,127.74730000000001
2015-04-22,1.0743,0.7129,1.5069434703324451,119.57,128.454051
2015-04-23,1.0772,0.717,1.502370990237099,120.09,129.360948
2015-04-24,1.0824,0.7159,1.5119430088001118,119.51,129.35762400000002
2015-04-27,1.0822,0.7162,1.511030438425021,119.41,129.225502
2015-04-28,1.0927,0.715,1.5282517482517484,119.05,130.085935
2015-04-29,1.1002,0.7161,1.5363776008937302,119.25,131.19885000000002
2015-04-30,1.1215,0.7267,1.5432778312921425,118.82,133.25662999999997
2015-05-04,1.1152,0.73788,1.5113568601940697,120.22,134.069344
2015-05-05,1.1117,0.735,1.512517006802721,120.46,133.915382
2015-05-06,1.123,0.7376,1.5225054229934922,119.85,134.59154999999998
2015-05-07,1.1305,0.7425,1.5225589225589224,119.17,134.721685
2015-05-08,1.1221,0.728,1.541346153846154,120.22,134.898862
2015-05-11,1.1142,0.7196,1.548360200111173,119.94,133.637148
2015-05-12,1.1239,0.7164,1.5688163037409266,119.98,134.845522
2015-05-13,1.1221,0.7174,1.5641204349038194,119.7,134.31537
2015-05-14,1.1419,0.7231,1.579173005116858,119.2,136.11448
2015-05-15,1.1328,0.7211,1.5709332963527944,119.86,135.777408
2015-05-18,1.1389,0.727,1.5665749656121046,119.7,136.32633
2015-05-19,1.118,0.72185,1.5487982267784168,120.18,134.36124
2015-05-20,1.1118,0.7157,1.5534441805225652,120.91,134.42773799999998
2015-05-21,1.1133,0.7099,1.5682490491618537,121.07,134.787231
2015-05-22,1.1164,0.7138,1.5640235360044832,120.93,135.00625200000002
2015-05-25,1.0978,0.71,1.546197183098592,121.51,133.39367800000002
2015-05-26,1.0926,0.7096,1.539740698985344,122.71,134.072946
2015-05-27,1.0863,0.707,1.5364922206506366,123.7,134.37531
2015-05-28,1.0896,0.7124,1.5294778214486242,124.23,135.361008
2015-05-29,1.097,0.719,1.525730180806676,123.93,135.95121
2015-06-01,1.0944,0.71925,1.5215849843587073,124.08,135.793152
2015-06-02,1.1029,0.7243,1.5227115835979566,124.69,137.520601
2015-06-03,1.1134,0.7275,1.530446735395189,124.36,138.462424
2015-06-04,1.1317,0.7354,1.538890399782431,124.12,140.466604
2015-06-05,1.1218,0.7317,1.5331419980866474,124.77,139.966986
2015-06-08,1.1162,0.7318,1.5252801311833837,125.28,139.837536
2015-06-09,1.1249,0.7354,1.5296437313026925,124.06,139.555094
2015-06-10,1.1279,0.7284,1.5484623833058755,122.96,138.68658399999998
2015-06-11,1.1232,0.7266,1.545829892650702,123.71,138.95107199999998
2015-06-12,1.122,0.7245,1.5486542443064184,123.69,138.78018
2015-06-15,1.1218,0.7234,1.550732651368537,123.5,138.54229999999998
2015-06-16,1.1215,0.7182,1.561542745753272,123.42,138.41553
2015-06-17,1.1279,0.717,1.5730822873082286,123.93,139.780647
2015-06-18,1.1404,0.7167,1.5911818054974187,122.71,139.93848400000002
2015-06-19,1.1299,0.7134,1.5838239416876925,123.19,139.19238099999998
2015-06-22,1.1345,0.7169,1.5825080206444415,123.23,139.804435
2015-06-23,1.1204,0.7101,1.5778059428249545,123.81,138.716724
2015-06-24,1.1213,0.7118,1.57530205113796,123.9,138.92907
2015-06-25,1.1206,0.7126,1.5725512208812795,123.61,138.517366
2015-06-26,1.1202,0.7123,1.5726519724835042,123.71,138.57994200000002
2015-06-29,1.1133,0.7085,1.5713479181369088,122.89,136.813437
2015-06-30,1.1189,0.7114,1.5728141692437447,122.45,137.009305
2015-07-01,1.11,0.70905,1.5654749312460337,123.09,136.62990000000002
2015-07-02,1.1066,0.7103,1.5579332676333943,123.64,136.82002400000002
2015-07-03,1.1096,0.7102,1.562376795268938,122.91,136.380936
2015-07-06,1.1008,0.708,1.5548022598870057,122.74,135.112192
2015-07-07,1.0931,0.7077,1.5445810371626394,122.48,133.882888
2015-07-08,1.1024,0.7173,1.5368743900738882,121.44,133.875456
2015-07-09,1.1054,0.7176,1.5404124860646595,121.49,134.29504599999999
2015-07-10,1.1185,0.7208,1.5517480577136515,122.38,136.88203000000001
2015-07-13,1.1049,0.7115,1.5529163738580465,123.36,136.300464
2015-07-14,1.1031,0.7084,1.5571710897797852,123.31,136.023261
2015-07-15,1.1009,0.7045,1.562668559261888,123.49,135.950141
2015-07-16,1.0867,0.6981,1.5566537745308693,124.14,134.902938
2015-07-17,1.0889,0.6983,1.5593584419304023,123.99,135.012711
2015-07-20,1.0852,0.6971,1.556735045187204,124.24,134.825248
2015-07-21,1.0867,0.6987,1.555317017317876,124.39,135.174613
2015-07-22,1.0902,0.6982,1.561443712403323,123.81,134.977662
2015-07-23,1.0999,0.7044,1.5614707552526974,123.78,136.145622
2015-07-24,1.0939,0.7069,1.5474607440939314,124.05,135.698295
2015-07-27,1.1058,0.7127,1.5515644731303493,123.2,136.23456
2015-07-28,1.1025,0.7074,1.5585241730279895,123.77,136.456425
2015-07-29,1.103,0.7053,1.5638735289947538,123.75,136.49625
2015-07-30,1.0955,0.701,1.5627674750356633,124.37,136.247335
2015-07-31,1.0967,0.7041,1.5575912512427212,124.32,136.341744
2015-08-03,1.0951,0.7028,1.5581957882754696,124.25,136.066175
2015-08-04,1.0973,0.70275,1.5614372109569548,124.0,136.0652
2015-08-05,1.0883,0.6963,1.562975728852506,124.26,135.232158
2015-08-06,1.0885,0.7014,1.5518962075848304,124.89,135.942765
2015-08-07,1.0941,0.7051,1.55169479506453,124.7,136.43427000000003
2015-08-10,1.096,0.7071,1.549992928864376,124.7,136.67120000000003
2015-08-11,1.1055,0.7088,1.559678329571106,124.82,137.98851
2015-08-12,1.1155,0.7149,1.5603580920408449,124.11,138.444705
2015-08-13,1.1109,0.7106,1.5633267661131438,124.43,138.229287
2015-08-14,1.1171,0.7145,1.5634709587123865,124.16,138.69913599999998
2015-08-17,1.11,0.7105,1.5622800844475722,124.52,138.21720000000002
2015-08-18,1.106,0.7042,1.5705765407554673,124.27,137.44262
2015-08-19,1.1041,0.7049,1.5663214640374523,124.36,137.305876
2015-08-20,1.1183,0.7138,1.566685346035304,123.85,138.501455
2015-08-21,1.1281,0.7198,1.5672409002500696,122.68,138.39530800000003
2015-08-24,1.1497,0.7302,1.5745001369487812,119.86,137.803042
2015-08-25,1.1506,0.729,1.578326474622771,119.8,137.84188
2015-08-26,1.1402,0.7314,1.5589280831282473,119.68,136.45913600000003
2015-08-27,1.1284,0.7312,1.5432166301969368,120.19,135.622396
2015-08-28,1.1268,0.7321,1.539133998087693,120.84,136.16251200000002
2015-08-31,1.1215,0.72753,1.5415171882946406,121.33,136.071595
2015-09-01,1.1236,0.7328,1.533296943231441,120.03,134.86570799999998
2015-09-02,1.1255,0.7369,1.5273442800922783,120.13,135.206315
2015-09-03,1.1229,0.7345,1.528795098706603,120.21,134.983809
2015-09-04,1.1138,0.7315,1.522624743677375,119.25,132.82065
2015-09-07,1.1146,0.73035,1.5261176148421989,119.41,133.09438600000001
2015-09-08,1.1162,0.7244,1.5408614025400331,119.89,133.82121800000002
2015-09-09,1.1139,0.7251,1.5362019031857674,120.88,134.64823199999998
2015-09-10,1.1185,0.72655,1.5394673456747645,121.04,135.38324
2015-09-11,1.1268,0.7306,1.542294004927457,120.71,136.016028
2015-09-14,1.1305,0.7334,1.5414507772020725,120.34,136.04437000000001
2015-09-15,1.132,0.7346,1.5409746800980124,119.65,135.44379999999998
2015-09-16,1.1228,0.72665,1.545173054427854,120.64,135.454592
2015-09-17,1.1312,0.72865,1.5524600288204211,120.9,136.76208
2015-09-18,1.1419,0.7298,1.5646752534941075,119.37,136.308603
2015-09-21,1.125,0.7243,1.5532238022918678,120.44,135.495
2015-09-22,1.1155,0.7223,1.5443721445382803,119.9,133.74845
2015-09-23,1.115,0.7297,1.5280252158421268,120.21,134.03414999999998
2015-09-24,1.1241,0.7387,1.521727358873697,119.63,134.47608300000002
2015-09-25,1.1151,0.73475,1.5176590677101054,120.99,134.91594899999998
2015-09-28,1.117,0.7352,1.5193144722524483,120.08,134.12936
2015-09-29,1.1204,0.7391,1.5158977134352591,119.94,134.380776
2015-09-30,1.1203,0.7385,1.5169939065673663,120.23,134.693669
2015-10-01,1.1153,0.7367,1.5139133975838197,119.75,133.557175
2015-10-02,1.116,0.7358,1.5167164990486546,120.29,134.24364000000003
2015-10-05,1.1236,0.7402,1.5179681167252097,120.21,135.06795599999998
2015-10-06,1.1224,0.7399,1.5169617515880525,120.34,135.06961600000002
2015-10-07,1.1266,0.7358,1.53112258765969,120.1,135.30466
2015-10-08,1.1254,0.7366,1.527830572902525,119.89,134.924206
2015-10-09,1.1362,0.7407,1.533954367490212,120.27,136.650774
2015-10-12,1.1373,0.7401,1.5366842318605594,120.12,136.61247600000002
2015-10-13,1.1374,0.748,1.5205882352941176,119.71,136.158154
2015-10-14,1.141,0.7418,1.5381504448638448,119.61,136.47501
2015-10-15,1.1439,0.7397,1.5464377450317697,118.22,135.231858
2015-10-16,1.136,0.7356,1.54431756389342,119.06,135.25216
2015-10-19,1.1333,0.7317,1.5488588219215524,119.38,135.293354
2015-10-20,1.1373,0.7352,1.5469260065288355,119.72,136.157556
2015-10-21,1.1354,0.7349,1.5449721050483058,120.05,136.30477
2015-10-22,1.1313,0.7314,1.5467596390484002,119.76,135.484488
2015-10-23,1.1084,0.71955,1.5404071989437844,120.71,133.794964
2015-10-26,1.1011,0.7184,1.532711581291759,121.02,133.255122
2015-10-27,1.1061,0.7214,1.5332686443027448,120.3,133.06383
2015-10-28,1.1085,0.7248,1.529387417218543,120.32,133.37472
2015-10-29,1.093,0.7167,1.5250453467280591,121.04,132.29672
2015-10-30,1.1017,0.7182,1.5339738234475075,120.61,132.876037
2015-11-02,1.1032,0.7132,1.5468311833987662,120.58,133.023856
2015-11-03,1.0976,0.71315,1.5390871485662203,120.85,132.64495999999997
2015-11-04,1.0935,0.7094,1.5414434733577669,121.12,132.44472
2015-11-05,1.0883,0.7126,1.5272242492281785,121.89,132.652887
2015-11-06,1.0864,0.71765,1.5138298613530272,121.88,132.410432
2015-11-09,1.0776,0.7141,1.5090323484105868,123.5,133.0836
2015-11-10,1.0711,0.7084,1.5119988706945229,123.22,131.980942
2015-11-11,1.0716,0.706,1.517847025495751,123.09,131.90324400000003
2015-11-12,1.0726,0.7064,1.5184031710079275,122.99,131.919074
2015-11-13,1.0764,0.70705,1.5223817268934303,122.67,132.041988
2015-11-16,1.0723,0.7058,1.5192689147067158,123.11,132.010853
2015-11-17,1.067,0.7017,1.5205928459455609,123.23,131.48641
2015-11-18,1.0666,0.7009,1.5217577400485092,123.43,131.650438
2015-11-19,1.0687,0.6998,1.5271506144612748,123.14,131.599718
2015-11-20,1.0688,0.701,1.524679029957204,122.83,131.280704
2015-11-23,1.0631,0.7025,1.5133096085409252,123.15,130.920765
2015-11-24,1.0651,0.7062,1.508212970829793,122.54,130.517354
2015-11-25,1.0586,0.70175,1.5085144282151763,122.75,129.94315
2015-11-26,1.0612,0.7028,1.5099601593625498,122.56,130.06067199999998
2015-11-27,1.058,0.7029,1.505192772798407,122.64,129.75312
2015-11-30,1.0579,0.7048,1.5009931895573214,123.09,130.216911
2015-12-01,1.06,0.7036,1.5065378055713474,123.18,130.57080000000002
2015-12-02,1.0612,0.7059,1.5033290834395807,123.16,130.69739199999998
2015-12-03,1.0671,0.7122,1.4983150800336982,123.31,131.584101
2015-12-04,1.0902,0.7201,1.5139563949451469,122.99,134.083698
2015-12-07,1.0809,0.7177,1.5060610282847986,123.42,133.404678
2015-12-08,1.0875,0.7271,1.4956677210837572,122.89,133.642875
2015-12-09,1.0941,0.7251,1.5088953247827888,122.51,134.038191
2015-12-10,1.0943,0.7235,1.5125086385625433,121.51,132.96839300000002
2015-12-11,1.095,0.7224,1.51578073089701,121.48,133.0206
2015-12-14,1.0983,0.726,1.512809917355372,120.68,132.542844
2015-12-15,1.099,0.7252,1.5154440154440154,120.99,132.96801
2015-12-16,1.0933,0.7283,1.5011671014691748,121.81,133.174873
2015-12-17,1.0841,0.7266,1.492017616295073,122.52,132.823932
2015-12-18,1.0836,0.72666,1.4912063413425811,121.45,131.60322
2015-12-21,1.087,0.72985,1.489347126121806,121.37,131.92919
2015-12-22,1.0952,0.7362,1.4876392284705242,120.91,132.42063199999998
2015-12-23,1.0916,0.733,1.4892223738062755,120.85,131.91985999999997
2015-12-24,1.0947,0.7342,1.4910106238082268,120.43,131.834721
2015-12-28,1.0962,0.73535,1.4907187053783917,120.46,132.048252
2015-12-29,1.0952,0.74005,1.4799000067563002,120.42,131.883984
2015-12-30,1.0926,0.73799,1.4805078659602433,120.5,131.6583
2015-12-31,1.0887,0.73395,1.48334355201308,120.39,131.068593
2015-12-31,1.0887,0.73395,1.48334355201308,120.39,131.068593
2015-12-31,1.0887,0.73395,1.48334355201308,120.39,131.068593
2015-12-31,1.0887,0.73395,1.48334355201308,120.39,131.068593
2016-01-04,1.0898,0.7381,1.476493700040645,119.09,129.78428200000002
2016-01-05,1.0746,0.73235,1.4673311941011813,119.0,127.8774
2016-01-06,1.0742,0.7344,1.4626906318082789,118.4,127.18528
2016-01-07,1.0868,0.74545,1.4579113287276142,117.54,127.742472
2016-01-08,1.0861,0.74519,1.4574806425206994,118.32,128.507352
2016-01-11,1.0888,0.74705,1.4574660330633826,117.86,128.325968
2016-01-12,1.0836,0.7508,1.4432605221097494,117.93,127.78894799999999
2016-01-13,1.0816,0.7502,1.4417488669688083,118.1,127.73695999999998
2016-01-14,1.0893,0.75703,1.438912592631732,117.75,128.265075
2016-01-15,1.0914,0.7615,1.4332239001969795,117.1,127.80293999999998
2016-01-18,1.0892,0.76263,1.4282155173544182,117.32,127.78494399999998
2016-01-19,1.0868,0.76473,1.4211551789520485,117.89,128.122852
2016-01-20,1.0907,0.77,1.4164935064935065,116.7,127.28469
2016-01-21,1.0893,0.77182,1.4113394314736596,116.98,127.42631399999999
2016-01-22,1.0808,0.75459,1.4323009846406658,118.22,127.772176
2016-01-25,1.0815,0.7589,1.42508894452497,118.42,128.07122999999999
2016-01-26,1.0837,0.76095,1.4241408765359092,118.32,128.223384
2016-01-27,1.0888,0.75965,1.4332916474692292,118.4,128.91392000000002
2016-01-28,1.0903,0.76228,1.430314320197303,118.88,129.614864
2016-01-29,1.092,0.7641,1.4291323125245388,121.11,132.25212000000002
2016-02-01,1.0884,0.761,1.430223390275953,121.27,131.990268
2016-02-02,1.0919,0.7586,1.4393619825995254,120.74,131.836006
2016-02-03,1.0933,0.7533,1.4513474047524226,119.44,130.583752
2016-02-04,1.1206,0.76595,1.463019779358966,117.34,131.491204
2016-02-05,1.1202,0.76975,1.4552776875608964,116.68,130.704936
2016-02-08,1.1101,0.7724,1.4372087001553602,116.3,129.10463000000001
2016-02-09,1.1236,0.77945,1.441529283469113,114.87,129.06793199999998
2016-02-10,1.1257,0.77328,1.4557469480653835,114.97,129.421729
2016-02-11,1.1347,0.7874,1.4410718821437645,112.19,127.301993
2016-02-12,1.1275,0.77735,1.450440599472567,112.7,127.06925
2016-02-15,1.118,0.772,1.4481865284974094,114.13,127.59734
2016-02-16,1.1166,0.7758,1.4392884764114462,113.76,127.02441600000002
2016-02-17,1.1136,0.77835,1.4307188282906147,114.13,127.09516799999999
2016-02-18,1.1084,0.77143,1.4368121540515668,113.83,126.169172
2016-02-19,1.1096,0.77715,1.4277809946599755,113.01,125.395896
2016-02-22,1.1026,0.78243,1.4091995450072212,113.23,124.84739800000001
2016-02-23,1.1002,0.77985,1.4107841251522728,111.91,123.123382
2016-02-24,1.0981,0.78935,1.3911446126559828,111.88,122.855428
2016-02-25,1.1027,0.7892,1.3972377090724784,112.46,124.009642
2016-02-26,1.1006,0.78745,1.3976760429233603,113.05,124.42283
2016-02-29,1.0888,0.7858,1.3855942988037668,113.1,123.14327999999999
2016-03-01,1.0872,0.778,1.3974293059125962,113.08,122.940576
2016-03-02,1.0856,0.7741,1.4024027903371656,114.29,124.073224
2016-03-03,1.0901,0.77435,1.4077613482275455,113.96,124.227796
2016-03-04,1.097,0.77483,1.415794432327091,113.74,124.77278
2016-03-07,1.0953,0.77438,1.4144218600687002,113.62,124.447986
2016-03-08,1.1028,0.77608,1.4209875270590662,112.99,124.60537199999999
2016-03-09,1.0973,0.77135,1.4225708173980682,112.67,123.632791
2016-03-10,1.0857,0.76728,1.414998436033782,114.09,123.86751300000002
2016-03-11,1.109,0.77595,1.4292157999871125,113.77,126.17093
2016-03-14,1.1119,0.77428,1.436043808441391,113.64,126.356316
2016-03-15,1.1109,0.78358,1.4177237805967482,112.85,125.36506499999999
2016-03-16,1.1064,0.7873,1.405309284897752,113.59,125.675976
2016-03-17,1.1311,0.78218,1.4460865785369097,111.64,126.276004
2016-03-18,1.1279,0.77855,1.4487187720762955,111.53,125.794687
2016-03-21,1.1271,0.78303,1.4394084517834564,111.74,125.94215399999999
2016-03-22,1.1212,0.7879,1.4230232262977534,111.6,125.12592
2016-03-23,1.1171,0.78985,1.4143191745268089,112.8,126.00887999999999
2016-03-24,1.1154,0.78938,1.4130076769109934,112.44,125.41557599999999
2016-03-29,1.1194,0.7845,1.4268961121733588,113.57,127.13025799999998
2016-03-30,1.1324,0.7858,1.4410791550012725,112.48,127.372352
2016-03-31,1.1385,0.79155,1.4383172256964185,112.34,127.89909000000002
2016-04-01,1.1432,0.7989,1.4309675804230817,112.03,128.072696
2016-04-04,1.138,0.79738,1.4271739948330782,111.57,126.96665999999998
2016-04-05,1.1367,0.8016,1.4180389221556886,110.68,125.80995600000001
2016-04-06,1.1336,0.80808,1.4028314028314026,110.38,125.12676799999998
2016-04-07,1.1364,0.80728,1.407690020810623,108.37,123.15166800000002
2016-04-08,1.1363,0.8073,1.4075312770964945,108.56,123.35672800000002
2016-04-11,1.139,0.8006,1.422682987759181,108.24,123.28536
2016-04-12,1.1396,0.7984,1.4273547094188377,108.32,123.44147199999999
2016-04-13,1.1298,0.79388,1.4231369980349673,109.28,123.46454399999999
2016-04-14,1.1252,0.7956,1.4142785319255908,109.39,123.085628
2016-04-15,1.1284,0.79575,1.4180333019164313,108.92,122.90532800000001
2016-04-18,1.1306,0.7978,1.4171471546753571,108.19,122.319614
2016-04-19,1.1343,0.78975,1.4362773029439695,109.41,124.103763
2016-04-20,1.1379,0.791,1.438558786346397,109.15,124.201785
2016-04-21,1.1355,0.78693,1.4429491822652585,109.64,124.49622
2016-04-22,1.1263,0.78335,1.4377991957617924,110.86,124.861618
2016-04-25,1.1264,0.7764,1.4507985574446165,110.93,124.95155200000002
2016-04-26,1.1287,0.77483,1.456706632422596,111.15,125.45500500000001
2016-04-27,1.1303,0.77475,1.4589222329783802,111.29,125.79108700000002
2016-04-28,1.1358,0.77838,1.459184460032375,108.15,122.83677
2016-04-29,1.1403,0.78025,1.4614546619673183,107.29,122.34278700000002
2016-05-02,1.1493,0.78248,1.4687915346079137,106.56,122.469408
2016-05-03,1.1569,0.79103,1.4625235452511285,105.91,122.52727900000001
2016-05-04,1.1505,0.79284,1.4511124564855458,106.58,122.62029000000001
2016-05-05,1.1439,0.7886,1.4505452700989094,107.1,122.51168999999999
2016-05-06,1.1427,0.7885,1.4492073557387446,106.97,122.23461900000001
2016-05-09,1.1395,0.78998,1.442441580799514,108.28,123.38506
2016-05-10,1.1375,0.7876,1.4442610462163534,109.12,124.124
2016-05-11,1.1409,0.78958,1.444945414017579,108.77,124.095693
2016-05-12,1.1389,0.78888,1.4436923232937835,109.32,124.504548
2016-05-13,1.1348,0.78758,1.4408694989715332,108.88,123.557024
2016-05-16,1.1324,0.788,1.437055837563452,108.86,123.273064
2016-05-17,1.1318,0.7815,1.4482405630198336,109.5,123.93209999999999
2016-05-18,1.1279,0.77485,1.4556365748209328,109.39,123.38098099999999
2016-05-19,1.1197,0.76585,1.4620356466671018,110.0,123.16699999999999
2016-05-20,1.1219,0.77008,1.456861624766258,110.36,123.81288399999998
2016-05-23,1.1215,0.77443,1.448161873894348,109.41,122.70331499999999
2016-05-24,1.1168,0.76513,1.459621240834891,109.74,122.557632
2016-05-25,1.1146,0.75925,1.4680276588738888,110.17,122.795482
2016-05-26,1.1168,0.7597,1.470053968671844,110.07,122.926176
2016-05-27,1.1168,0.76245,1.4647517870024265,109.65,122.45712
2016-05-30,1.1139,0.76125,1.4632512315270936,111.19,123.85454099999998
2016-05-31,1.1154,0.76185,1.4640677298680842,111.02,123.83170799999999
2016-06-01,1.1174,0.77358,1.4444530623852736,109.24,122.064776
2016-06-02,1.1188,0.77335,1.4466929592034654,109.01,121.96038800000001
2016-06-03,1.1154,0.77285,1.44322960470984,108.9,121.46706
2016-06-06,1.1349,0.7872,1.4416920731707317,107.13,121.581837
2016-06-07,1.1348,0.7788,1.4571135079609656,107.65,122.16122000000001
2016-06-08,1.1378,0.78048,1.457820828208282,107.02,121.76735599999999
2016-06-09,1.1343,0.78438,1.4461103036793392,106.43,120.72354900000002
2016-06-10,1.1304,0.7848,1.4403669724770642,106.86,120.794544
2016-06-13,1.1268,0.79515,1.4170911148839842,106.06,119.508408
2016-06-14,1.1225,0.79478,1.412340521905433,106.0,118.985
2016-06-15,1.123,0.79158,1.4186816240935851,106.22,119.28506
2016-06-16,1.1174,0.79033,1.4138397884428024,104.39,116.645386
2016-06-17,1.1254,0.7877,1.428716516440269,104.27,117.345458
2016-06-20,1.1332,0.77375,1.4645557350565428,104.63,118.566716
2016-06-21,1.1314,0.76755,1.4740407791023389,104.64,118.389696
2016-06-22,1.1283,0.76793,1.4692745432526404,104.59,118.00889700000002
2016-06-23,1.1389,0.76595,1.4869116783079837,105.7,120.38173
2016-06-24,1.1066,0.8075,1.370402476780186,102.32,113.227312
2016-06-27,1.0998,0.834,1.3187050359712231,101.65,111.79467000000001
2016-06-28,1.1073,0.8272,1.3386121856866535,102.41,113.39859299999999
2016-06-29,1.109,0.8255,1.343428225317989,102.66,113.84993999999999
2016-06-30,1.1102,0.8265,1.3432546884452512,102.73,114.050846
2016-07-01,1.1135,0.8383,1.3282834307527136,102.64,114.28963999999999
2016-07-04,1.1138,0.83905,1.327453667838627,102.61,114.28701799999999
2016-07-05,1.1146,0.84997,1.311340400249421,101.83,113.499718
2016-07-06,1.1069,0.853,1.2976553341148886,100.71,111.475899
2016-07-07,1.108,0.85085,1.302227184580126,100.99,111.89692000000001
2016-07-08,1.107,0.85243,1.298640357566017,100.42,111.16494
